species,Ww_i_g,Wd_i_g,L_i_cm
Ramphomicron_microrhynchum,9.58117,2.68273,0.63782
Ramphotrigon_fuscicauda,18.8908,5.28942,0.96987
Ramphotrigon_ruficauda,18.3265,5.13141,0.72596
Ramsayornis_modestus,10.9005,3.05214,1.3301
Rana_amurensis,67.9939,19.0383,2.7265
Rana_arvalis,33.6437,9.42022,1.2704
Rana_chensinensis,20.5209,5.74584,1.6115
Rana_dalmatina,121.899,34.1317,2.7347
Rana_iberica,76.0102,21.2829,3.7771
Rana_italica,101.259,28.3525,2.765
Rana_latastei,39.104,10.9491,3.133
Rana_macrocnemis,35.1013,9.82837,3.1273
Rana_muscosa,65.2942,18.2824,3.8997
Rana_sakuraii,11.6209,3.25384,1.7865
Rana_sauteri,14.6765,4.10943,1.9394
Rana_sierrae,77.2742,21.6368,3.0116
Rana_tagoi,20.1952,5.65464,2.1955
Rana_temporaria,75.3439,21.0963,1.3958
Rangifer_tarandus,140520.0,42156.1,41.9495
Raniceps_raninus,377.631,75.5263,6.71203
Ranodon_sibiricus,56.0732,15.7005,3.2375
Rapetosaurus_krausei,1.74859e7,5.24577e6,89.8451
Raphicerus_campestris,8967.86,2690.36,5.6775
Rasbora_bankanensis,4.88994,0.977989,1.5657
Rasbora_daniconius,29.7264,5.94528,2.82187
Rasbora_dusonensis,40.6851,8.13701,2.84385
Rasbora_sumatrana,15.1201,3.02402,1.76771
Rastrelliger_brachysoma,493.458,98.6916,5.17931
Rastrelliger_faughni,84.8815,16.9763,3.76464
Rastrelliger_kanagurta,521.905,104.381,6.05697
Rastrineobola_argentea,3.87899,0.775798,1.41991
Ratabulus_diversidens,1717.61,343.521,9.69729
Rattus_argentiventer,207.399,62.2197,1.772
Rattus_colletti,212.466,63.7398,2.3703
Rattus_exulans,60.8694,18.2608,1.6317
Rattus_fuscipes,129.782,38.9347,1.5833
Rattus_lutreolus,114.583,34.3748,1.5126
Rattus_niobe,55.7158,16.7147,1.5076
Rattus_norvegicus,821.33,246.399,3.761
Rattus_norvegicus_Wistar,329.492,98.8477,1.9058
Rattus_rattus,197.841,59.3523,1.2762
Rattus_tiomanicus,102.306,30.6919,0.73595
Rattus_villosissimus,112.291,33.6874,2.2052
Rauenia_bonariensis,37.0749,10.381,0.87772
Recurvirostra_americana,47.3911,13.2695,1.6834
Redunca_fulvorufula,30423.2,9126.95,28.0663
Reginaia_ebenus,72.1197,6.49077,4.09695
Regulus_ignicapillus,9.99806,2.79946,1.0766
Regulus_regulus,10.5454,2.95272,1.0034
Regulus_satrapa,6.12101,1.71388,0.90221
Reinhardtius_hippoglossoides,28834.6,5766.92,17.8983
Reithrodon_auritus,79.9672,23.9902,1.5319
Reithrodontomys_humulis,10.1343,3.04028,0.76034
Reithrodontomys_megalotis,10.9591,3.28772,0.79485
Reloncavia_chilenica,0.348652,0.0313786,0.63889
Remiz_pendulinus,10.0134,2.80376,1.3896
Retropinna_semoni,5.07486,1.01497,1.4967
Rexea_solandri,9358.79,1871.76,15.14
Rhabdamia_gracilis,5.19124,1.03825,1.59026
Rhabdomys_pumilio,49.825,14.9475,1.6487
Rhabdophis_tigrinus,811.388,243.417,6.9592
Rhabdosargus_globiceps,5437.88,1087.58,11.8506
Rhabdosargus_haffara,597.466,119.493,6.96676
Rhabdosargus_sarba,7849.63,1569.93,12.6718
Rhabdotorrhinus_corrugatus,1479.55,414.275,4.7485
Rhabdotorrhinus_exarhatus,453.481,126.975,3.2381
Rhabdotorrhinus_waldeni,1121.76,314.092,5.2754
Rhacophorus_moltrechti,6.48526,1.81587,0.84468
Rhaebo_blombergi,982.432,275.081,7.0858
Rhea_americana,22993.3,6438.13,6.8623
Rhegmatorhina_melanosticta,31.7503,8.89009,1.2579
Rhencus_macracanthus,827.344,165.469,7.23002
Rhincodon_typus,3.42825e7,6.8565e6,116.445
Rhinecanthus_aculeatus,1291.09,258.218,7.9713
Rhinelepis_aspera,2769.65,553.929,8.37396
Rhinella_arenarum,250.022,70.0062,5.2747
Rhinella_diptycha,761.13,213.116,2.2187
Rhinella_marina,1513.93,423.901,7.1352
Rhinella_rubescens,163.811,45.867,2.85
Rhinemys_rufipes,2399.04,719.713,10.0825
Rhinichthys_atratulus,4.77997,0.955994,1.08701
Rhinichthys_cataractae,21.1082,4.22165,2.31319
Rhinobatos_productus,5367.51,1073.5,16.0727
Rhinobatos_rhinobatos,10457.9,2091.58,14.2796
Rhinoceros_unicornis,1.61427e6,484280.0,79.9128
Rhinochimaera_pacifica,22457.9,4491.57,14.6604
Rhinocrypta_lanceolata,59.6969,16.7151,2.2601
Rhinogobiops_nicholsii,36.6394,7.32787,2.695
Rhinogobius_brunneus,10.3508,2.07017,1.7324
Rhinogobius_cliffordpopei,32.0967,6.41935,2.8732
Rhinogobius_giurinus,19.6903,3.93806,2.4689
Rhinolophus_capensis,16.6341,4.99023,1.9158
Rhinolophus_clivosus,23.8988,7.16965,1.8557
Rhinolophus_cornutus,8.03108,2.40933,1.2626
Rhinolophus_euryale,20.0027,6.0008,1.4383
Rhinolophus_ferrumequinum,29.8508,8.95525,1.2442
Rhinolophus_hipposideros,4.3911,1.31733,1.1496
Rhinolophus_marshalli,7.55874,2.26762,1.5713
Rhinolophus_mehelyi,12.6907,3.8072,1.3773
Rhinomugil_corsula,774.906,154.981,3.1859
Rhinonicteris_aurantia,8.27114,2.48134,0.86513
Rhinophylla_pumilio,10.3944,3.11832,0.84333
Rhinopomastus_cyanomelas,31.2076,8.73814,1.7957
Rhinoptera_bonasus,7999.04,1599.81,15.5324
Rhinoptera_steindachneri,13193.4,2638.69,17.5243
Rhipidura_albolimbata,10.9502,3.06604,0.82394
Rhipidura_atra,11.1326,3.11712,0.64533
Rhipidura_fuliginosa,6.9837,1.95544,0.73738
Rhithrogena_semicolorata,0.0481712,0.0081891,1.20694
Rhizoglyphus_robini,9.34692e-5,1.58898e-5,0.0311556
Rhizoprionodon_acutus,2790.58,558.117,8.985
Rhizoprionodon_lalandii,2909.46,581.891,8.825
Rhizoprionodon_oligolinx,2852.19,570.438,10.3181
Rhizoprionodon_porosus,4798.6,959.719,11.5399
Rhizoprionodon_taylori,2586.07,517.214,7.2073
Rhizoprionodon_terraenovae,7321.0,1464.2,10.911
Rhizostoma_octopus,347324.0,6946.49,52.644
Rhodeus_amarus,9.34468,1.86894,1.90894
Rhodeus_meridionalis,11.12,2.224,1.86229
Rhodeus_ocellatus,11.3726,2.27451,1.70482
Rhodeus_sericeus,14.7557,2.95115,1.93163
Rhodostethia_rosea,60.5054,16.9415,1.4194
Rhomboplites_aurorubens,3160.65,632.129,13.5742
Rhombosolea_leporina,1156.36,231.271,3.75863
Rhombosolea_plebeia,889.919,177.984,6.59216
Rhombosolea_tapirina,1427.76,285.553,8.90127
Rhyacotriton_olympicus,0.813451,0.227766,0.84394
Rhyacotriton_variegatus,1.18612,0.332113,0.89404
Rhynchobatus_laevis,146961.0,29392.3,26.8841
Rhynchocyclus_fulvipectus,31.77,8.89559,1.675
Rhynchocyclus_olivaceus,21.637,6.05835,0.93634
Rhynchocypris_lagowskii,156.886,31.3773,4.68561
Rhynchocypris_oxycephalus,56.9246,11.3849,2.72536
Rhynchocypris_percnurus,72.6076,14.5215,3.40569
Rhynchophanes_mccownii,25.88,7.2464,1.6153
Rhynchorhamphus_georgii,59.9374,11.9875,3.0282
Rhynchotus_rufescens,714.417,200.037,3.0134
Rhynochetos_jubatus,1060.27,296.874,4.1631
Rhyticeros_plicatus,1665.96,466.468,5.6651
Richardsonius_egregius,58.0926,11.6185,3.50462
Rineloricaria_aequalicuspis,27.0284,5.40568,2.49522
Rineloricaria_latirostris,335.04,67.008,5.67643
Rioraja_agassizii,1975.47,395.093,8.5674
Riparia_riparia,13.4746,3.77288,1.2994
Rissa_brevirostris,475.894,133.25,3.8631
Rissa_tridactyla,492.641,137.939,3.4537
Rita_rita,29889.0,5977.8,28.3648
Robsonella_fontaniana,26222.1,5506.63,18.5087
Robsonella_huttoni,106.431,22.3506,2.14612
Rogadius_asper,177.202,35.4405,5.27076
Romanogobio_albipinnatus,23.0168,4.60335,2.22565
Roncador_stearnsii,4358.65,871.73,14.2431
Rondeletia_loricata,42.2344,8.44688,1.148
Rossia_macrosoma,2926.29,614.52,3.90549
Rossia_pacifica,132303.0,27783.5,32.8136
Rostroraja_alba,207860.0,41572.1,32.081
Rostroraja_texana,1905.56,381.113,9.3006
Rousettus_aegyptiacus,119.026,35.7078,3.1536
Rousettus_amplexicaudatus,85.9398,25.7819,1.6441
Rousettus_leschenaultii,110.78,33.234,1.4761
Rousettus_madagascariensis,68.579,20.5737,2.2864
Rubigula_melanictera,28.7253,8.0431,1.021
Rudarius_ercodes,6.05249,1.2105,1.6715
Ruditapes_decussatus,70.1097,6.30987,3.98811
Ruditapes_philippinarum,11.0157,0.991415,2.04676
Rupicapra_rupicapra,32855.9,9856.78,28.9242
Rupicola_peruvianus,224.784,62.9396,2.556
Rusa_timorensis,85796.5,25739.0,27.2322
Rusa_unicolor,105115.0,31534.6,29.3077
Rutilus_caspicus,1141.96,228.393,4.98107
Rutilus_frisii,4208.3,841.659,12.2584
Rutilus_rutilus,1419.0,283.801,8.47956
Rynchops_niger,254.257,71.192,3.3658
Sabanejewia_aurata,7.57166,1.51433,1.78743
Sabanejewia_balcanica,6.51811,1.30362,1.69123
Saccopteryx_bilineata,7.7979,2.33937,0.82886
Saccopteryx_leptura,5.25072,1.57522,0.62685
Saccostomus_campestris,61.3287,18.3986,1.7468
Saccostrea_cuccullata,40.4802,3.64322,2.00967
Sagittarius_serpentarius,3262.51,913.502,10.7682
Saguinus_geoffroyi,480.277,144.083,1.8057
Saguinus_oedipus,465.035,139.51,6.2683
Saiga_tatarica,35115.9,10534.8,28.9315
Saimiri_boliviensis,893.987,268.196,3.86
Saimiri_sciureus,999.598,299.879,7.2818
Sakesphorus_canadensis,24.733,6.92523,1.664
Salamandra_lanzai,19.6783,5.50992,2.3576
Salamandra_salamandra,42.5785,11.922,2.7147
Salamandrella_keyserlingii,3.79646,1.06301,1.4037
Salamandrina_perspicillata,1.92153,0.538028,1.2284
Salarias_patzneri,1.63979,0.327957,1.0911
Salariopsis_economidisi,4.79359,0.958718,1.58963
Salminus_brasiliensis,34352.2,6870.45,14.6554
Salmo_ferox,6494.96,1298.99,14.3121
Salmo_lourosensis,679.966,135.993,7.94543
Salmo_marmoratus,23749.9,4749.97,23.651
Salmo_obtusirostris,3670.23,734.047,13.6769
Salmo_salar,39446.2,7889.24,26.263
Salmo_trutta,17471.4,3494.27,21.6802
Salmostoma_untrahi,90.029,18.0058,3.1975
Salpa_thompsoni,2.81818,0.00197272,0.093573
Saltator_coerulescens,57.7478,16.1694,1.5615
Saltator_grossus,49.8599,13.9608,1.4068
Saltator_maximus,49.2833,13.7993,1.1575
Saltator_orenocensis,34.8562,9.75973,1.3811
Saltator_striatipectus,40.9476,11.4653,1.3181
Salvator_merianae,6565.24,1969.57,7.1835
Salvelinus_alpinus,15074.0,3014.8,17.0179
Salvelinus_curilus,8000.86,1600.17,14.528
Salvelinus_fontinalis,6584.38,1316.88,11.8006
Salvelinus_leucomaenis,14930.3,2986.05,19.1284
Salvelinus_malma,18647.9,3729.58,18.7836
Salvelinus_namaycush,32470.6,6494.12,24.0105
Salvelinus_willoughbii,614.387,122.877,7.69452
Sandelia_bainsii,106.186,21.2372,3.8413
Sander_canadensis,4797.89,959.578,5.67323
Sander_lucioperca,20184.3,4036.85,9.15732
Sander_vitreus,11244.2,2248.84,17.9946
Sander_volgensis,1076.45,215.29,9.86197
Sapajus_apella,2062.46,618.737,8.5738
Sarcocheilichthys_nigripinnis,50.6722,10.1344,3.16281
Sarcophilus_harrisii,6578.46,1973.54,6.6549
Sarcoramphus_papa,3951.86,1106.52,5.8433
Sarda_australis,75062.5,15012.5,27.1417
Sarda_chiliensis,13612.4,2722.48,19.869
Sarda_orientalis,13380.9,2676.19,19.3813
Sarda_sarda,9593.86,1918.77,4.50378
Sardina_pilchardus,111.068,22.2136,1.60075
Sardinella_albella,30.1322,6.02645,1.01215
Sardinella_aurita,153.294,30.6587,3.53779
Sardinella_brasiliensis,177.669,35.5337,4.66038
Sardinella_fimbriata,55.2915,11.0583,2.85989
Sardinella_gibbosa,260.497,52.0994,4.11918
Sardinella_jussieui,130.653,26.1305,4.4955
Sardinella_lemuru,119.297,23.8594,4.15141
Sardinella_longiceps,199.511,39.9023,1.81138
Sardinella_maderensis,251.085,50.2169,3.98279
Sardinella_melanura,97.4309,19.4862,3.88355
Sardinella_sindensis,53.3497,10.6699,3.32493
Sardinella_tawilis,16.1308,3.22617,2.14441
Sardinella_zunasi,83.2154,16.6431,3.45019
Sardinops_sagax,526.06,105.212,2.58289
Sargocentron_coruscum,46.032,9.20639,2.7842
Sargocentron_diadema,75.9741,15.1948,3.2698
Sargocentron_microstoma,195.753,39.1505,4.1666
Sargocentron_rubrum,517.43,103.486,6.0756
Sargochromis_codringtonii,909.363,181.873,7.2194
Sarmarutilus_rubilio,331.482,66.2964,5.75361
Sarotherodon_galilaeus,1105.56,221.111,7.6473
Sarotherodon_melanotheron,299.624,59.9247,2.3257
Sarpa_salpa,2039.82,407.964,12.1188
Sasia_ochracea,9.70223,2.71662,0.79005
Satanoperca_pappaterra,563.188,112.638,5.8815
Saucerottia_tobaci,4.60971,1.29072,0.8567
Saurida_elongata,1046.42,209.285,7.75085
Saurida_longimanus,88.3563,17.6713,3.36949
Saurida_micropectoralis,401.0,80.2,5.51825
Saurida_tumbil,1882.03,376.407,10.6996
Saurida_undosquamis,864.706,172.941,6.96907
Sauromalus_ater,270.421,81.1263,5.7045
Sauromalus_hispidus,1410.97,423.291,9.1746
Sauromys_petrophilus,21.4568,6.43703,2.1196
Sauvagella_robusta,2.47899,0.495797,1.28357
Saxicola_caprata,15.2744,4.27684,0.95468
Saxicola_rubetra,20.8345,5.83365,1.4801
Saxicola_rubicola,14.3483,4.01752,1.3103
Saxicola_stejnegeri,14.6979,4.11541,0.642
Saxicola_torquatus,21.2546,5.95128,1.7033
Sayornis_phoebe,19.4646,5.45008,1.3619
Scalopus_aquaticus,48.3081,14.4924,1.8776
Scapanus_latimanus,68.038,20.4114,1.0726
Scapanus_orarius,88.4487,26.5346,1.1126
Scapanus_townsendii,138.452,41.5356,1.2636
Scaphiophryne_gottlebei,6.60188,1.84853,1.65
Scaphirhynchus_albus,25886.6,5177.32,19.6764
Scaphirhynchus_platorynchus,6246.36,1249.27,16.7072
Scaphirhynchus_suttkusi,1405.42,281.085,10.6996
Scapholeberis_armata,3.14842e-5,5.35231e-6,0.023432
Scapholeberis_kingii,2.73735e-5,4.65349e-6,0.023064
Scapholeberis_mucronata,0.000121381,2.06348e-5,0.04353
Scardinius_acarnanicus,669.912,133.982,5.97316
Scardinius_erythrophthalmus,3624.96,724.991,10.3073
Scardinius_plotizza,667.835,133.567,5.85307
Scarus_altipinnis,3442.68,688.536,11.8817
Scarus_ferrugineus,2254.21,450.842,11.6343
Scarus_forsteni,3169.4,633.881,11.8524
Scarus_frenatus,2402.7,480.54,10.6618
Scarus_ghobban,6824.2,1364.84,16.1623
Scarus_niger,1495.17,299.034,9.30161
Scarus_psittacus,1360.57,272.114,10.1795
Scarus_rivulatus,1324.66,264.933,10.5452
Scarus_rubroviolaceus,6611.04,1322.21,16.4294
Scarus_scaber,697.591,139.518,8.0611
Scarus_schlegeli,1183.61,236.721,9.71958
Scarus_taeniopterus,707.752,141.55,7.692
Scarus_vetula,3701.3,740.259,13.1025
Scatophagus_argus,1579.16,315.831,10.4791
Sceloporus_graciosus,8.41343,2.52403,1.2717
Sceloporus_grammicus,14.2061,4.26184,1.8743
Sceloporus_jarrovii,43.1361,12.9408,2.69
Sceloporus_magister,50.2837,15.0851,2.9696
Sceloporus_occidentalis,19.6124,5.88371,1.3435
Sceloporus_orcutti,73.8956,22.1687,2.4532
Sceloporus_spinosus,48.0939,14.4282,2.7011
Sceloporus_undulatus,19.2471,5.77412,1.3855
Sceloporus_virgatus,11.8028,3.54083,1.7965
Scelotes_gronovii,7.13475,2.14043,1.7527
Schiffornis_turdina,31.7167,8.88068,1.71614
Schilbe_intermedius,1093.69,218.737,9.65425
Schilbe_mandibularis,1224.18,244.837,9.07549
Schilbe_mystus,371.677,74.3354,5.11135
Schilbe_uranoscopus,310.065,62.013,6.35158
Schindleria_praematura,0.0671493,0.0134299,0.31441
Schistes_geoffroyi,3.83061,1.07257,0.50911
Schizodon_intermedius,297.401,59.4803,4.72421
Schizopygopsis_selincuoensis,1139.3,227.86,9.20619
Schizopygopsis_younghusbandi,619.707,123.941,3.64522
Schizothorax_curvifrons,1362.34,272.468,9.19697
Schizothorax_dulongensis,136.473,27.2945,4.40238
Schizothorax_oconnori,2536.02,507.203,4.01248
Schizothorax_richardsonii,2459.94,491.987,4.19895
Schizothorax_waltoni,2397.5,479.5,3.03285
Schmidtea_polychroa,0.391478,0.0274034,0.615376
Sciades_couma,12917.3,2583.46,12.4149
Sciades_parkeri,99543.9,19908.8,20.0207
Sciades_proops,9120.33,1824.07,14.909
Sciaena_umbra,6310.42,1262.08,17.6118
Sciaenops_ocellatus,43898.5,8779.69,20.2474
Sciaphylax_hemimelaena,16.6894,4.67302,0.85349
Scincella_lateralis,3.41121,1.02336,1.2976
Sciurus_aberti,707.582,212.275,3.998
Sciurus_carolinensis,536.912,161.074,3.4664
Sciurus_niger,794.244,238.273,3.0315
Sciurus_variegatoides,499.461,149.838,3.0974
Sciurus_vulgaris,600.185,180.056,3.0904
Sclerophrys_pardalis,117.563,32.9176,4.5951
Sclerophrys_pentoni,34.9412,9.78353,3.1566
Sclerurus_caudacutus,36.7411,10.2875,1.1334
Sclerurus_mexicanus,24.2973,6.80325,0.98457
Scoliodon_laticaudus,4923.0,984.599,12.9192
Scoliodon_macrorhynchos,1817.02,363.405,7.9186
Scolopax_minor,215.131,60.2366,2.7169
Scolopax_rusticola,317.622,88.9342,2.6469
Scolopsis_monogramma,1165.87,233.173,8.90756
Scolopsis_taeniata,827.858,165.572,8.22993
Scomber_australasicus,1417.61,283.522,8.77854
Scomber_colias,1414.44,282.888,4.2437
Scomber_japonicus,2889.44,577.887,5.1935
Scomber_scombrus,3285.5,657.099,12.9256
Scomberesox_saurus,410.002,82.0003,1.4048
Scomberoides_commersonnianus,16338.2,3267.64,20.4813
Scomberomorus_brasiliensis,12468.7,2493.74,18.4489
Scomberomorus_cavalla,46814.6,9362.91,31.8865
Scomberomorus_commerson,69600.8,13920.2,35.5611
Scomberomorus_guttatus,3702.16,740.432,14.6464
Scomberomorus_lineolatus,5596.02,1119.2,16.5968
Scomberomorus_maculatus,6692.7,1338.54,10.9913
Scomberomorus_munroi,11016.8,2203.35,18.8048
Scomberomorus_niphonius,10691.0,2138.19,15.8855
Scomberomorus_plurilineatus,12289.9,2457.97,19.2408
Scomberomorus_queenslandicus,9544.83,1908.97,16.7452
Scomberomorus_sierra,5789.43,1157.89,13.3609
Scombrops_boops,99088.5,19817.7,39.9658
Scombrops_gilberti,54370.5,10874.1,30.832
Scopelopsis_multipunctatus,7.05445,1.41089,1.51411
Scophthalmus_aquosus,1020.66,204.132,5.85943
Scophthalmus_maximus,23778.1,4755.61,24.6812
Scophthalmus_rhombus,4991.92,998.384,13.277
Scopus_umbretta,574.934,160.981,3.3986
Scorpaena_cardinalis,1770.34,354.069,9.05944
Scorpaena_elongata,1508.5,301.7,9.15471
Scorpaena_guttata,2020.79,404.159,9.63165
Scorpaena_loppei,226.396,45.2793,3.73458
Scorpaena_maderensis,64.2709,12.8542,2.64995
Scorpaena_notata,235.675,47.1351,3.15625
Scorpaena_porcus,953.065,190.613,6.30111
Scorpaena_scrofa,1759.75,351.95,9.57455
Scorpaenichthys_marmoratus,6060.4,1212.08,13.8842
Scorpis_aequipinnis,1686.02,337.204,1.91583
Scorpis_lineolata,334.294,66.8588,5.53724
Scotinomys_teguina,12.0318,3.60955,0.745
Scotinomys_xerampelinus,13.9719,4.19158,0.92242
Scotophilus_kuhlii,23.768,7.13039,1.4511
Scyliorhinus_canicula,1192.39,238.477,5.6872
Scyliorhinus_retifer,710.337,142.067,3.372
Scyliorhinus_stellaris,22396.9,4479.37,11.5535
Scytalopus_atratus,25.6456,7.18077,0.78252
Scytalopus_latrans,22.9091,6.41455,1.5545
Scytalopus_parvirostris,18.1395,5.07906,1.566
Sebastes_aleutianus,13752.4,2750.47,17.8589
Sebastes_alutus,2762.77,552.555,9.12793
Sebastes_atrovirens,1392.14,278.428,9.25623
Sebastes_auriculatus,3361.89,672.377,10.2584
Sebastes_aurora,434.264,86.8527,5.28989
Sebastes_babcocki,3963.81,792.763,9.97396
Sebastes_borealis,20544.6,4108.92,20.1782
Sebastes_brevispinis,4758.57,951.714,12.0088
Sebastes_capensis,759.743,151.949,5.41359
Sebastes_carnatus,1194.79,238.958,8.9342
Sebastes_caurinus,2967.41,593.482,11.3662
Sebastes_cheni,160.229,32.0458,4.60796
Sebastes_chlorostictus,1850.08,370.016,7.74673
Sebastes_chrysomelas,909.936,181.987,8.62579
Sebastes_ciliatus,2087.75,417.55,7.64236
Sebastes_constellatus,1390.58,278.117,7.83325
Sebastes_crameri,2813.94,562.788,9.45191
Sebastes_dallii,219.844,43.9689,5.1221
Sebastes_diaconus,492.7,98.5401,5.94974
Sebastes_diploproa,1437.33,287.466,6.64866
Sebastes_elongatus,747.814,149.563,6.30891
Sebastes_emphaeus,75.0452,15.009,2.40675
Sebastes_ensifer,376.39,75.278,6.56774
Sebastes_entomelas,2825.98,565.196,8.91519
Sebastes_fasciatus,1765.95,353.189,9.31346
Sebastes_flavidus,6286.96,1257.39,7.84365
Sebastes_goodei,2455.57,491.114,6.95873
Sebastes_hopkinsi,334.596,66.9192,6.05789
Sebastes_inermis,678.515,135.703,6.3467
Sebastes_jordani,191.18,38.2359,4.28503
Sebastes_koreanus,172.78,34.556,4.10467
Sebastes_levis,16666.8,3333.36,14.1267
Sebastes_maliger,3247.52,649.504,10.1686
Sebastes_melanops,3714.54,742.909,11.4645
Sebastes_melanostomus,5089.26,1017.85,11.5167
Sebastes_mentella,5922.41,1184.48,13.0345
Sebastes_miniatus,11815.0,2363.0,15.2887
Sebastes_minor,100.951,20.1902,3.97755
Sebastes_mystinus,3219.41,643.882,9.74632
Sebastes_nebulosus,1377.41,275.483,8.91624
Sebastes_norvegicus,17240.5,3448.09,16.7198
Sebastes_nudus,173.218,34.6436,4.6151
Sebastes_ovalis,2543.98,508.797,10.5478
Sebastes_owstoni,215.308,43.0615,2.23771
Sebastes_paucispinis,11197.5,2239.5,8.1622
Sebastes_pinniger,6397.5,1279.5,12.9693
Sebastes_polyspinis,976.748,195.35,7.53558
Sebastes_proriger,2814.75,562.95,8.98798
Sebastes_rastrelliger,4592.42,918.483,11.5877
Sebastes_reedi,2817.56,563.511,9.45544
Sebastes_rosaceus,689.503,137.901,7.43491
Sebastes_rosenblatti,1597.15,319.429,8.00411
Sebastes_ruberrimus,17402.7,3480.54,16.2564
Sebastes_rufus,2042.22,408.445,8.34911
Sebastes_saxicola,764.201,152.84,5.95807
Sebastes_schlegelii,3279.38,655.876,11.2364
Sebastes_semicinctus,259.714,51.9428,4.06865
Sebastes_serranoides,3337.48,667.497,12.1155
Sebastes_serriceps,973.698,194.74,7.6336
Sebastes_simulator,379.822,75.9645,6.78529
Sebastes_taczanowskii,171.032,34.2064,4.47644
Sebastes_thompsoni,500.936,100.187,6.57239
Sebastes_umbrosus,355.727,71.1453,6.13288
Sebastes_variabilis,1085.95,217.189,8.30157
Sebastes_variegatus,776.774,155.355,5.7652
Sebastes_ventricosus,208.811,41.7622,4.92534
Sebastes_viviparus,4455.49,891.098,9.051
Sebastes_vulpes,1255.5,251.1,8.50028
Sebastes_wilsoni,158.118,31.6236,3.93185
Sebastes_zacentrus,4548.03,909.607,12.8322
Sebastiscus_marmoratus,818.339,163.668,8.45208
Sebastolobus_alascanus,7259.15,1451.83,14.23
Sebastolobus_altivelis,745.824,149.165,7.19266
Sebastolobus_macrochir,1062.8,212.559,6.38033
Secutor_insidiator,17.5322,3.50645,1.32722
Seiurus_aurocapilla,23.0443,6.4524,1.6892
Sekeetamys_calurus,64.0264,19.2079,2.1639
Selar_crumenophthalmus,4155.83,831.166,11.5656
Selaroides_leptolepis,125.074,25.0149,4.60473
Selasphorus_calliope,3.18111,0.890711,0.81155
Selasphorus_rufus,4.24852,1.18959,0.8414
Selasphorus_sasin,3.44428,0.964398,1.1514
Selene_dorsalis,1162.85,232.571,10.2555
Selenidera_piperivora,134.848,37.7576,2.6161
Selenidera_reinwardtii,151.565,42.4381,2.4115
Semaprochilodus_insignis,390.11,78.0219,6.08966
Semaprochilodus_taeniurus,291.109,58.2219,5.65158
Semicossyphus_pulcher,16137.9,3227.59,19.6946
Semnodactylus_wealii,6.42714,1.7996,1.6639
Semotilus_atromaculatus,374.346,74.8692,5.55245
Semotilus_corporalis,1898.6,379.72,8.59977
Sephanoides_sephaniodes,4.8166,1.34865,0.79283
Sepia_apama,214241.0,44990.6,50.5315
Sepia_elegans,7737.75,1624.93,14.0482
Sepia_officinalis,1.6449e6,345430.0,61.6138
Sepia_orbignyana,1285.31,269.914,5.1948
Sepia_pharaonis,37838.9,7946.17,29.1427
Sepiella_inermis,123.427,25.9196,2.47909
Sepietta_obscura,115.947,24.3489,3.42347
Sepiola_atlantica,2428.09,509.898,10.8077
Sepioteuthis_australis,24349.9,5113.48,27.8218
Sepioteuthis_lessoniana,15703.8,3297.8,19.5835
Septifer_virgatus,5.36518,0.482866,1.69651
Sericornis_frontalis,12.4321,3.48098,0.69317
Sericornis_humilis,16.9971,4.75918,0.98388
Sericornis_magnirostra,9.39723,2.63122,0.63882
Sericornis_nouhuysi,16.3016,4.56443,0.83283
Sericostoma_personatum,4586.08,779.634,0.949067
Serinus_canaria,15.1956,4.25477,1.4519
Seriola_dumerili,78314.2,15662.8,33.0391
Seriola_lalandi,193864.0,38772.8,14.662
